Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
452121,201,9/14/2014 13:19,2nd at South Park,64,9/14/2014 13:22,San Francisco Caltrain 2 (330 Townsend),69,503,Subscriber,94107
452120,976,9/14/2014 13:18,San Francisco City Hall,58,9/14/2014 13:34,Steuart at Market,74,618,Customer,94117
452119,271,9/14/2014 13:18,Townsend at 7th,65,9/14/2014 13:23,San Francisco Caltrain (Townsend at 4th),70,317,Subscriber,94002
452118,304,9/14/2014 13:18,Townsend at 7th,65,9/14/2014 13:23,San Francisco Caltrain (Townsend at 4th),70,491,Subscriber,94002
452117,434,9/14/2014 13:17,Market at 4th,76,9/14/2014 13:24,Temporary Transbay Terminal (Howard at Beale),55,442,Subscriber,94105
452114,258,9/14/2014 13:14,Post at Kearny,47,9/14/2014 13:18,Washington at Kearny,46,339,Subscriber,94105
452113,503,9/14/2014 13:12,Mechanics Plaza (Market at Battery),75,9/14/2014 13:21,Steuart at Market,74,320,Customer,nil
452111,660,9/14/2014 13:12,2nd at Townsend,61,9/14/2014 13:23,Howard at 2nd,63,480,Subscriber,94107
452110,121,9/14/2014 13:06,Broadway St at Battery St,82,9/14/2014 13:08,Clay at Battery,41,340,Subscriber,94111
452109,6423,9/14/2014 13:03,Harry Bridges Plaza (Ferry Building),50,9/14/2014 14:50,Embarcadero at Vallejo,48,189,Customer,94589
452108,6432,9/14/2014 13:02,Harry Bridges Plaza (Ferry Building),50,9/14/2014 14:49,Embarcadero at Vallejo,48,222,Customer,94589
452107,1036,9/14/2014 13:00,Davis at Jackson,42,9/14/2014 13:17,Civic Center BART (7th at Market),72,659,Subscriber,94133
452106,682,9/14/2014 12:58,Davis at Jackson,42,9/14/2014 13:09,2nd at Townsend,61,586,Subscriber,94133
452105,675,9/14/2014 12:57,Davis at Jackson,42,9/14/2014 13:09,2nd at Townsend,61,608,Subscriber,94102
452102,1679,9/14/2014 12:44,Powell Street BART,39,9/14/2014 13:12,Yerba Buena Center of the Arts (3rd @ Howard),68,411,Customer,94102
452097,692,9/14/2014 12:41,San Francisco Caltrain (Townsend at 4th),70,9/14/2014 12:53,Spear at Folsom,49,309,Customer,nil
452096,564,9/14/2014 12:41,San Jose Diridon Caltrain Station,2,9/14/2014 12:50,Paseo de San Antonio,7,79,Subscriber,95113
452095,313,9/14/2014 12:37,Market at 4th,76,9/14/2014 12:42,Howard at 2nd,63,286,Subscriber,94105
452094,320,9/14/2014 12:37,Market at 4th,76,9/14/2014 12:42,Howard at 2nd,63,290,Subscriber,94105
452093,1903,9/14/2014 12:35,Spear at Folsom,49,9/14/2014 13:06,Embarcadero at Sansome,60,330,Customer,94105
452092,2051,9/14/2014 12:32,Spear at Folsom,49,9/14/2014 13:06,Embarcadero at Sansome,60,324,Customer,94105
452090,603,9/14/2014 12:30,Howard at 2nd,63,9/14/2014 12:40,Washington at Kearny,46,437,Customer,3370
452089,944,9/14/2014 12:29,St James Park,13,9/14/2014 12:45,San Jose Diridon Caltrain Station,2,646,Subscriber,95112
452088,966,9/14/2014 12:29,St James Park,13,9/14/2014 12:45,San Jose Diridon Caltrain Station,2,26,Subscriber,95112
452086,682,9/14/2014 12:28,Spear at Folsom,49,9/14/2014 12:40,San Francisco Caltrain (Townsend at 4th),70,417,Customer,nil
452082,731,9/14/2014 12:26,Broadway St at Battery St,82,9/14/2014 12:38,2nd at Townsend,61,419,Subscriber,94123
452081,272,9/14/2014 12:25,Market at 4th,76,9/14/2014 12:29,Beale at Market,56,608,Subscriber,94102
452080,308,9/14/2014 12:24,2nd at Townsend,61,9/14/2014 12:29,2nd at Folsom,62,590,Subscriber,94107
452079,1015,9/14/2014 12:23,Embarcadero at Vallejo,48,9/14/2014 12:40,Market at 4th,76,472,Customer,52
452076,1081,9/14/2014 12:21,Embarcadero at Vallejo,48,9/14/2014 12:39,Market at 4th,76,29,Customer,52
452075,604,9/14/2014 12:20,Townsend at 7th,65,9/14/2014 12:30,2nd at Townsend,61,622,Subscriber,94107
452068,316,9/14/2014 12:15,Embarcadero at Sansome,60,9/14/2014 12:20,Embarcadero at Vallejo,48,513,Customer,52
452065,368,9/14/2014 12:13,Embarcadero at Sansome,60,9/14/2014 12:20,Embarcadero at Vallejo,48,473,Customer,52
452063,154,9/14/2014 12:09,Embarcadero at Folsom,51,9/14/2014 12:12,Embarcadero at Bryant,54,614,Subscriber,94105
452062,2987,9/14/2014 12:08,2nd at Townsend,61,9/14/2014 12:58,South Van Ness at Market,66,326,Customer,94061
452061,3051,9/14/2014 12:07,2nd at Townsend,61,9/14/2014 12:58,South Van Ness at Market,66,397,Customer,94061
452060,683,9/14/2014 12:03,Embarcadero at Bryant,54,9/14/2014 12:15,Market at 4th,76,290,Subscriber,94105
452059,345,9/14/2014 12:02,2nd at South Park,64,9/14/2014 12:08,San Francisco Caltrain 2 (330 Townsend),69,388,Subscriber,94107
452058,796,9/14/2014 11:57,Harry Bridges Plaza (Ferry Building),50,9/14/2014 12:11,Embarcadero at Sansome,60,571,Customer,97232
452057,1309,9/14/2014 11:57,Golden Gate at Polk,59,9/14/2014 12:19,Embarcadero at Sansome,60,321,Customer,7302
452056,1443,9/14/2014 11:54,Golden Gate at Polk,59,9/14/2014 12:18,Embarcadero at Sansome,60,362,Customer,7302
452055,646,9/14/2014 11:54,Embarcadero at Sansome,60,9/14/2014 12:05,Embarcadero at Bryant,54,416,Subscriber,94105
452054,1479,9/14/2014 11:53,Embarcadero at Sansome,60,9/14/2014 12:18,2nd at Townsend,61,448,Customer,97223
452053,1080,9/14/2014 11:53,Harry Bridges Plaza (Ferry Building),50,9/14/2014 12:11,Embarcadero at Sansome,60,487,Customer,97232
452052,1501,9/14/2014 11:53,Embarcadero at Sansome,60,9/14/2014 12:18,2nd at Townsend,61,327,Customer,97223
452051,155,9/14/2014 11:52,2nd at Folsom,62,9/14/2014 11:55,2nd at South Park,64,388,Subscriber,94107
452050,158,9/14/2014 11:51,Broadway St at Battery St,82,9/14/2014 11:53,Clay at Battery,41,265,Subscriber,94111
452049,218,9/14/2014 11:49,Beale at Market,56,9/14/2014 11:52,Spear at Folsom,49,468,Subscriber,94105
452048,4794,9/14/2014 11:46,San Francisco Caltrain (Townsend at 4th),70,9/14/2014 13:06,Embarcadero at Sansome,60,283,Customer,12561
452047,341,9/14/2014 11:44,Embarcadero at Sansome,60,9/14/2014 11:50,Harry Bridges Plaza (Ferry Building),50,422,Subscriber,94111
452046,570,9/14/2014 11:42,Harry Bridges Plaza (Ferry Building),50,9/14/2014 11:51,Powell Street BART,39,187,Customer,80218
452045,458,9/14/2014 11:41,Market at 10th,67,9/14/2014 11:49,Market at 4th,76,434,Subscriber,94103
452044,1024,9/14/2014 11:41,Yerba Buena Center of the Arts (3rd @ Howard),68,9/14/2014 11:58,Harry Bridges Plaza (Ferry Building),50,580,Customer,93906
452043,1029,9/14/2014 11:41,Yerba Buena Center of the Arts (3rd @ Howard),68,9/14/2014 11:58,Harry Bridges Plaza (Ferry Building),50,482,Customer,93906
452042,248,9/14/2014 11:41,Civic Center BART (7th at Market),72,9/14/2014 11:45,Powell Street BART,39,561,Subscriber,94103
452041,270,9/14/2014 11:41,Civic Center BART (7th at Market),72,9/14/2014 11:45,Powell Street BART,39,275,Subscriber,94103
452039,773,9/14/2014 11:37,Mechanics Plaza (Market at Battery),75,9/14/2014 11:50,Embarcadero at Bryant,54,318,Customer,95112
452038,756,9/14/2014 11:37,Mechanics Plaza (Market at Battery),75,9/14/2014 11:50,Embarcadero at Bryant,54,281,Customer,95112
452037,113,9/14/2014 11:37,Embarcadero at Folsom,51,9/14/2014 11:39,Spear at Folsom,49,324,Subscriber,94105
452036,10089,9/14/2014 11:35,Civic Center BART (7th at Market),72,9/14/2014 14:24,Embarcadero at Sansome,60,530,Customer,353
452035,10182,9/14/2014 11:34,Civic Center BART (7th at Market),72,9/14/2014 14:23,Embarcadero at Sansome,60,426,Customer,353
452033,932,9/14/2014 11:32,South Van Ness at Market,66,9/14/2014 11:47,San Francisco Caltrain (Townsend at 4th),70,603,Subscriber,94127
452031,3299,9/14/2014 11:30,San Francisco City Hall,58,9/14/2014 12:25,Yerba Buena Center of the Arts (3rd @ Howard),68,315,Customer,98116
452029,3334,9/14/2014 11:30,San Francisco City Hall,58,9/14/2014 12:25,Yerba Buena Center of the Arts (3rd @ Howard),68,158,Customer,98116
452027,1423,9/14/2014 11:28,Yerba Buena Center of the Arts (3rd @ Howard),68,9/14/2014 11:51,Clay at Battery,41,548,Customer,11934
452025,737,9/14/2014 11:27,Powell at Post (Union Square),71,9/14/2014 11:39,Harry Bridges Plaza (Ferry Building),50,187,Customer,80026
452024,260,9/14/2014 11:27,2nd at Townsend,61,9/14/2014 11:31,Embarcadero at Bryant,54,67,Subscriber,94107
452023,4294,9/14/2014 11:26,Civic Center BART (7th at Market),72,9/14/2014 12:38,Market at 10th,67,421,Customer,1050
452022,3141,9/14/2014 11:24,Harry Bridges Plaza (Ferry Building),50,9/14/2014 12:16,2nd at Folsom,62,498,Customer,3370
452021,7992,9/14/2014 11:22,Temporary Transbay Terminal (Howard at Beale),55,9/14/2014 13:36,Steuart at Market,74,495,Subscriber,94107
452020,467,9/14/2014 11:22,Civic Center BART (7th at Market),72,9/14/2014 11:30,Civic Center BART (7th at Market),72,651,Customer,8.61E+11
452019,394,9/14/2014 11:18,Spear at Folsom,49,9/14/2014 11:25,Harry Bridges Plaza (Ferry Building),50,571,Subscriber,94707
452018,835,9/14/2014 11:16,Civic Center BART (7th at Market),72,9/14/2014 11:30,Civic Center BART (7th at Market),72,497,Customer,86
452017,20259,9/14/2014 11:16,Market at 4th,76,9/14/2014 16:54,Post at Kearny,47,361,Customer,nil
452016,4807,9/14/2014 11:14,Harry Bridges Plaza (Ferry Building),50,9/14/2014 12:34,Embarcadero at Vallejo,48,458,Customer,48009
452015,4818,9/14/2014 11:14,Harry Bridges Plaza (Ferry Building),50,9/14/2014 12:34,Embarcadero at Vallejo,48,607,Customer,48009
452013,20502,9/14/2014 11:12,Market at 4th,76,9/14/2014 16:54,Post at Kearny,47,623,Customer,
452012,147,9/14/2014 11:09,Embarcadero at Bryant,54,9/14/2014 11:11,Embarcadero at Folsom,51,614,Subscriber,94105
452011,888,9/14/2014 11:09,Townsend at 7th,65,9/14/2014 11:23,Townsend at 7th,65,622,Customer,90808
452009,25429,9/14/2014 11:07,Market at 10th,67,9/14/2014 18:11,Market at 10th,67,289,Customer,94102
452007,519,9/14/2014 11:07,Powell Street BART,39,9/14/2014 11:15,Steuart at Market,74,502,Customer,80218
452006,277,9/14/2014 11:06,2nd at Townsend,61,9/14/2014 11:11,2nd at Folsom,62,388,Subscriber,94107
452004,3764,9/14/2014 11:06,Santa Clara County Civic Center,80,9/14/2014 12:09,Santa Clara County Civic Center,80,644,Customer,nil
452001,1241,9/14/2014 11:05,Harry Bridges Plaza (Ferry Building),50,9/14/2014 11:25,2nd at Townsend,61,67,Customer,94591
451999,347,9/14/2014 11:03,2nd at Townsend,61,9/14/2014 11:09,Townsend at 7th,65,317,Subscriber,94107
451996,1229,9/14/2014 11:00,Harry Bridges Plaza (Ferry Building),50,9/14/2014 11:20,Embarcadero at Bryant,54,390,Subscriber,94591
451995,787,9/14/2014 10:58,Mechanics Plaza (Market at Battery),75,9/14/2014 11:11,San Francisco Caltrain (Townsend at 4th),70,621,Subscriber,94107
451994,3692,9/14/2014 10:54,Mechanics Plaza (Market at Battery),75,9/14/2014 11:56,Embarcadero at Sansome,60,427,Customer,10801
451993,11747,9/14/2014 10:53,Broadway St at Battery St,82,9/14/2014 14:09,Broadway St at Battery St,82,577,Customer,86
451992,22086,9/14/2014 10:51,Harry Bridges Plaza (Ferry Building),50,9/14/2014 16:59,South Van Ness at Market,66,454,Customer,77165
451991,953,9/14/2014 10:50,Grant Avenue at Columbus Avenue,73,9/14/2014 11:06,San Francisco Caltrain (Townsend at 4th),70,259,Subscriber,94104
451990,926,9/14/2014 10:50,San Francisco Caltrain (Townsend at 4th),70,9/14/2014 11:05,San Francisco Caltrain (Townsend at 4th),70,355,Subscriber,94107
451989,569,9/14/2014 10:49,San Francisco Caltrain 2 (330 Townsend),69,9/14/2014 10:58,Powell Street BART,39,411,Subscriber,94107
451987,22288,9/14/2014 10:47,Harry Bridges Plaza (Ferry Building),50,9/14/2014 16:59,South Van Ness at Market,66,547,Customer,77165
451986,22341,9/14/2014 10:47,Harry Bridges Plaza (Ferry Building),50,9/14/2014 16:59,South Van Ness at Market,66,534,Customer,77165
451985,378,9/14/2014 10:46,Santa Clara at Almaden,4,9/14/2014 10:52,San Jose Diridon Caltrain Station,2,79,Subscriber,95113
451984,283,9/14/2014 10:46,Harry Bridges Plaza (Ferry Building),50,9/14/2014 10:51,Mechanics Plaza (Market at Battery),75,427,Customer,10801
451983,477,9/14/2014 10:44,Embarcadero at Sansome,60,9/14/2014 10:52,Harry Bridges Plaza (Ferry Building),50,222,Customer,10014
451982,336,9/14/2014 10:43,Castro Street and El Camino Real,32,9/14/2014 10:49,Mountain View Caltrain Station,28,141,Subscriber,94040
451981,787,9/14/2014 10:43,Spear at Folsom,49,9/14/2014 10:56,Washington at Kearny,46,537,Subscriber,94105
451980,104,9/14/2014 10:43,Spear at Folsom,49,9/14/2014 10:45,Embarcadero at Folsom,51,585,Subscriber,94105
451979,552,9/14/2014 10:42,Embarcadero at Sansome,60,9/14/2014 10:52,Harry Bridges Plaza (Ferry Building),50,67,Customer,10014
451977,21050,9/14/2014 10:41,Temporary Transbay Terminal (Howard at Beale),55,9/14/2014 16:32,Temporary Transbay Terminal (Howard at Beale),55,672,Customer,11050
451976,1504,9/14/2014 10:41,Davis at Jackson,42,9/14/2014 11:06,Market at 10th,67,504,Customer,94111
451973,886,9/14/2014 10:39,San Francisco Caltrain (Townsend at 4th),70,9/14/2014 10:53,South Van Ness at Market,66,451,Subscriber,94103
451972,305,9/14/2014 10:35,2nd at Townsend,61,9/14/2014 10:40,Howard at 2nd,63,328,Subscriber,94107
451971,1918,9/14/2014 10:33,Powell Street BART,39,9/14/2014 11:05,Embarcadero at Sansome,60,429,Customer,97223
451970,1933,9/14/2014 10:33,Powell Street BART,39,9/14/2014 11:05,Embarcadero at Sansome,60,292,Customer,97223
451969,1537,9/14/2014 10:32,Embarcadero at Vallejo,48,9/14/2014 10:58,Mechanics Plaza (Market at Battery),75,621,Subscriber,94107
451968,3293,9/14/2014 10:22,Market at Sansome,77,9/14/2014 11:17,Market at Sansome,77,558,Customer,60646
451965,449,9/14/2014 10:17,Townsend at 7th,65,9/14/2014 10:25,2nd at Townsend,61,328,Subscriber,94107
451964,519,9/14/2014 10:14,Market at Sansome,77,9/14/2014 10:23,Embarcadero at Folsom,51,324,Customer,3370
451963,1347,9/14/2014 10:12,San Francisco Caltrain (Townsend at 4th),70,9/14/2014 10:34,Embarcadero at Sansome,60,513,Customer,94107
451962,1274,9/14/2014 10:12,San Francisco Caltrain (Townsend at 4th),70,9/14/2014 10:33,Embarcadero at Sansome,60,287,Subscriber,94107
451961,603,9/14/2014 10:10,Mountain View Caltrain Station,28,9/14/2014 10:20,Rengstorff Avenue / California Street,33,246,Subscriber,94040
451960,1290,9/14/2014 10:09,San Francisco Caltrain 2 (330 Townsend),69,9/14/2014 10:31,Embarcadero at Vallejo,48,621,Subscriber,94107
451959,1595,9/14/2014 10:05,Broadway St at Battery St,82,9/14/2014 10:31,Harry Bridges Plaza (Ferry Building),50,601,Customer,94133
451958,1076,9/14/2014 10:05,California Ave Caltrain Station,36,9/14/2014 10:22,Cowper at University,37,245,Subscriber,94301
451957,1631,9/14/2014 10:04,Broadway St at Battery St,82,9/14/2014 10:32,Harry Bridges Plaza (Ferry Building),50,384,Customer,94133
451956,536,9/14/2014 10:01,2nd at Townsend,61,9/14/2014 10:10,Clay at Battery,41,485,Subscriber,94107
451955,485,9/14/2014 9:55,Harry Bridges Plaza (Ferry Building),50,9/14/2014 10:03,Embarcadero at Sansome,60,448,Customer,12
451954,1000,9/14/2014 9:54,Civic Center BART (7th at Market),72,9/14/2014 10:11,Embarcadero at Sansome,60,327,Subscriber,94102
451953,314,9/14/2014 9:54,Harry Bridges Plaza (Ferry Building),50,9/14/2014 9:59,Commercial at Montgomery,45,134,Customer,37208
451952,932,9/14/2014 9:53,Harry Bridges Plaza (Ferry Building),50,9/14/2014 10:09,Embarcadero at Bryant,54,290,Subscriber,94105
451951,385,9/14/2014 9:52,Embarcadero at Bryant,54,9/14/2014 9:59,Harry Bridges Plaza (Ferry Building),50,607,Subscriber,94105
451950,613,9/14/2014 9:52,Rengstorff Avenue / California Street,33,9/14/2014 10:02,Mountain View Caltrain Station,28,246,Subscriber,94040
451949,384,9/14/2014 9:52,Embarcadero at Bryant,54,9/14/2014 9:58,Harry Bridges Plaza (Ferry Building),50,427,Subscriber,94105
451948,510,9/14/2014 9:52,South Van Ness at Market,66,9/14/2014 10:00,Market at 4th,76,518,Subscriber,94102
451944,582,9/14/2014 9:43,Market at Sansome,77,9/14/2014 9:53,2nd at Townsend,61,388,Subscriber,94107
451943,23321,9/14/2014 9:40,San Jose Civic Center,3,9/14/2014 16:08,San Jose Civic Center,3,645,Customer,60145
451942,391,9/14/2014 9:40,Temporary Transbay Terminal (Howard at Beale),55,9/14/2014 9:46,Market at 4th,76,391,Subscriber,94118
451941,476,9/14/2014 9:38,St James Park,13,9/14/2014 9:46,San Salvador at 1st,8,716,Subscriber,95112
451940,481,9/14/2014 9:38,St James Park,13,9/14/2014 9:46,San Salvador at 1st,8,129,Subscriber,95112
451939,832,9/14/2014 9:37,San Francisco Caltrain (Townsend at 4th),70,9/14/2014 9:51,Harry Bridges Plaza (Ferry Building),50,134,Subscriber,95035
451938,1107,9/14/2014 9:37,Beale at Market,56,9/14/2014 9:55,Grant Avenue at Columbus Avenue,73,544,Customer,97232
451937,1321,9/14/2014 9:37,Powell Street BART,39,9/14/2014 9:59,Embarcadero at Sansome,60,516,Customer,10014
451936,1121,9/14/2014 9:37,Beale at Market,56,9/14/2014 9:55,Grant Avenue at Columbus Avenue,73,259,Customer,97232
451935,1389,9/14/2014 9:36,Powell Street BART,39,9/14/2014 9:59,Embarcadero at Sansome,60,222,Customer,10014
451934,260,9/14/2014 9:36,Commercial at Montgomery,45,9/14/2014 9:40,Harry Bridges Plaza (Ferry Building),50,458,Customer,37208
451930,648,9/14/2014 9:30,Embarcadero at Bryant,54,9/14/2014 9:40,Embarcadero at Sansome,60,416,Subscriber,94105
451924,666,9/14/2014 9:20,Mechanics Plaza (Market at Battery),75,9/14/2014 9:31,Market at 4th,76,361,Customer,95831
451923,2590,9/14/2014 9:19,2nd at Folsom,62,9/14/2014 10:02,Townsend at 7th,65,596,Customer,7836
451922,11684,9/14/2014 9:17,Yerba Buena Center of the Arts (3rd @ Howard),68,9/14/2014 12:31,Powell Street BART,39,549,Customer,60607
451921,407,9/14/2014 9:13,Beale at Market,56,9/14/2014 9:20,Market at 4th,76,436,Customer,94117
451920,1141,9/14/2014 9:12,Beale at Market,56,9/14/2014 9:31,Embarcadero at Sansome,60,422,Subscriber,94606
451917,520,9/14/2014 9:10,St James Park,13,9/14/2014 9:19,SJSU - San Salvador at 9th,16,122,Subscriber,95035
451916,350,9/14/2014 9:09,Clay at Battery,41,9/14/2014 9:15,Howard at 2nd,63,567,Subscriber,94111
451915,917,9/14/2014 9:09,Cowper at University,37,9/14/2014 9:24,California Ave Caltrain Station,36,245,Subscriber,94301
451914,510,9/14/2014 9:01,Powell Street BART,39,9/14/2014 9:10,San Francisco Caltrain (Townsend at 4th),70,513,Customer,12
451913,761,9/14/2014 8:59,2nd at South Park,64,9/14/2014 9:12,2nd at South Park,64,344,Subscriber,94558
451912,261,9/14/2014 8:54,Civic Center BART (7th at Market),72,9/14/2014 8:58,Golden Gate at Polk,59,431,Subscriber,94102
451909,224,9/14/2014 8:48,5th at Howard,57,9/14/2014 8:52,Yerba Buena Center of the Arts (3rd @ Howard),68,482,Subscriber,94103
451908,1823,9/14/2014 8:42,San Jose Civic Center,3,9/14/2014 9:13,San Jose Civic Center,3,645,Customer,60145
451907,1995,9/14/2014 8:40,San Jose Civic Center,3,9/14/2014 9:13,San Jose Civic Center,3,42,Customer,60145
451906,2003,9/14/2014 8:40,San Jose Civic Center,3,9/14/2014 9:13,San Jose Civic Center,3,28,Customer,60145
451905,463,9/14/2014 8:38,Powell at Post (Union Square),71,9/14/2014 8:45,Yerba Buena Center of the Arts (3rd @ Howard),68,549,Customer,32
451904,506,9/14/2014 8:36,Yerba Buena Center of the Arts (3rd @ Howard),68,9/14/2014 8:45,2nd at Townsend,61,317,Subscriber,94112
451903,206,9/14/2014 8:28,Golden Gate at Polk,59,9/14/2014 8:32,Civic Center BART (7th at Market),72,431,Subscriber,94102
451902,901,9/14/2014 8:23,Harry Bridges Plaza (Ferry Building),50,9/14/2014 8:38,Commercial at Montgomery,45,86,Subscriber,94111
451901,335,9/14/2014 8:23,Embarcadero at Bryant,54,9/14/2014 8:28,Harry Bridges Plaza (Ferry Building),50,534,Subscriber,94105
451900,1034,9/14/2014 8:08,San Francisco Caltrain 2 (330 Townsend),69,9/14/2014 8:26,Temporary Transbay Terminal (Howard at Beale),55,391,Subscriber,94107
451899,141,9/14/2014 7:53,Howard at 2nd,63,9/14/2014 7:55,Market at Sansome,77,527,Subscriber,94105
451898,1199,9/14/2014 7:46,Commercial at Montgomery,45,9/14/2014 8:06,Harry Bridges Plaza (Ferry Building),50,520,Subscriber,94111
451897,339,9/14/2014 7:45,Yerba Buena Center of the Arts (3rd @ Howard),68,9/14/2014 7:50,Civic Center BART (7th at Market),72,421,Subscriber,94102
451896,3710,9/14/2014 7:38,Beale at Market,56,9/14/2014 8:39,Beale at Market,56,259,Customer,78731
451895,3703,9/14/2014 7:38,Beale at Market,56,9/14/2014 8:39,Beale at Market,56,422,Customer,78731
451894,257,9/14/2014 7:24,Powell Street BART,39,9/14/2014 7:28,Yerba Buena Center of the Arts (3rd @ Howard),68,421,Subscriber,94102
